OBJECTID	FEATUREID	EXCLUDE	latitude	longitude	meanMaxTemp	maxMaxTemp	meanJulyTemp	meanAugTemp	meanSummerTemp	meanDays_18	meanDays_20	meanDays_22	yearsMaxTemp_18	freqMaxTemp_18	yearsMaxTemp_20	freqMaxTemp_20	yearsMaxTemp_22	freqMaxTemp_22	brooktrout_occupied_data	spring_salamander_occupied_data	areasqkm	forest	elevation	fwsopenwater	fwswetland	impervious	developed	deg_barr_all	highresm	highreskm	upstream_culvertcount	forestaction1	forestaction2	forestaction3	forestaction4	damaction1	damaction2	damaction3	culvertaction1	culvertaction2	culvertaction3
284	822825	0	42.81979495	-72.76718036	21.57717306	23.27973852	18.61883897	18.00122327	17.69839299	47	10	2	34	1	32	0	12	0	0	0	1.7721	0.954799391	476.0118627	0.002031488	0.034535297	0.243270696	0.036566785	0	2775.55717	2.77555717	1	0.954799391	0.954799391	0.954799391	0.954799391	0	0	0	1	1	0
285	822829	0	42.82511411	-72.83420289	20.73408212	22.45806276	18.09781858	17.46798541	17.18548021	36	5	1	34	1	27	0	2	0	0	0	1.7559	0.966683752	551.7576654	0.004100461	0.043054844	0.022552537	0.002562788	0	2837.696316	2.837696316	0	0.966683752	0.966683752	0.966683752	0.966683752	0	0	0	0	0	0
286	822830	0	42.8301212	-72.82321861	19.54932624	21.44534384	16.92652144	16.30268192	16.00843517	12	2	0	33	0	10	0	0	0	0	0	1.6533	0.820359281	558.5720541	0.003266195	0.022318998	0.538922156	0.068045727	0	3062.996231	3.062996231	4	0.820359281	0.9	0.820359281	0.820359281	0	0	0	4	4	0
287	822855	0	42.83661811	-72.89159547	21.62327452	23.98128844	18.52810667	17.92873086	17.63512898	44	11	2	34	1	31	0	9	0	0	0	1.629	0.511049724	474.9482884	0.456906077	0.009944751	0	0	0	478.8010789	0.478801079	0	0.511049724	0.9	0.8	0.7	0	0	0	0	0	0
288	822856	1	42.82642226	-72.87415551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.2851	0.89260569	672.1157637	0.02856907	0.054329907	0.648536946	0.036682687	0	680.3214271	0.680321427	0	0.89260569	0.9	0.89260569	0.89260569	0	0	0	0	0	0
289	822857	0	42.82629405	-72.86607883	21.60122762	23.84913495	18.39403358	17.79725808	17.49442733	43	8	2	34	1	33	0	12	0	0	0	7.0767	0.8531095	545.3301014	0.006867608	0.01284497	0.875492814	0.067658654	9	903.9974417	0.903997442	0	0.8531095	0.9	0.8531095	0.8531095	9	9	0	0	0	0
290	822858	0	42.82886064	-72.85219714	21.49282929	23.74790873	18.2553254	17.63543898	17.34499183	39	7	2	34	1	32	0	8	0	0	0	4.4082	0.812576562	549.3704999	0.00040833	0.019804002	0.875459371	0.071866068	0	2966.395646	2.966395646	7	0.812576562	0.9	0.812576562	0.812576562	0	0	0	7	7	0
291	822859	0	42.81547782	-72.79821877	21.43419365	23.17579446	18.42126214	17.81096953	17.51683813	44	8	2	34	1	32	0	10	0	0	0	1.2807	0.82642305	524.7325904	0.003513703	0.080112439	0.464511595	0.042867182	0	2411.087803	2.411087803	1	0.82642305	0.9	0.82642305	0.82642305	0	0	0	1	1	0
292	822879	0	42.85429746	-73.01748105	21.40268605	23.51223671	18.62359639	18.01301075	17.7350858	46	8	2	34	1	32	0	8	0	0	0	7.029	0.979641485	697.9088219	0.008450704	0.120358515	0.010755442	0.006145967	1	430.3054033	0.430305403	0	0.979641485	0.979641485	0.979641485	0.979641485	1	1	0	0	0	0
293	822880	0	42.85636747	-73.00304172	21.05733851	23.256528	18.26895694	17.65091132	17.3724473	39	6	2	34	1	29	0	5	0	0	0	1.2411	0.999274837	712.2069607	0	0.15591008	0	0	0	980.7493509	0.980749351	0	0.999274837	0.999274837	0.999274837	0.999274837	0	0	0	0	0	0
294	822881	0	42.82298923	-72.86384151	21.94926202	23.86214322	19.27288731	18.66355983	18.36710127	60	18	3	34	1	33	0	17	0	0	0	2.1798	0.920726672	549.0004493	0.000412882	0	1.049132948	0.067299752	0	160.4723956	0.160472396	2	0.920726672	0.920726672	0.920726672	0.920726672	0	0	0	2	2	0
295	822944	0	42.81902896	-72.85373292	21.75951991	23.45126918	18.65798268	18.04634525	17.73777027	48	10	2	34	1	32	0	15	0	0	0	1.0638	0.890862944	531.1430829	0.000846024	0	1.819796954	0.08714044	0	1537.452493	1.537452493	4	0.890862944	0.9	0.890862944	0.890862944	0	0	0	4	4	0
296	822968	0	42.83256462	-72.93270499	19.9129733	22.07788855	16.75696348	16.11221448	15.83085058	11	2	1	33	0	14	0	1	0	0	0	1.7847	0.995965709	657.2381176	0.001008573	0.003530005	0	0	0	1621.999411	1.621999411	0	0.995965709	0.995965709	0.995965709	0.995965709	0	0	0	0	0	0
297	823010	0	42.86613612	-73.05613248	23.12579717	26.03077669	16.72119768	16.11886281	15.84718139	16	7	2	34	1	34	1	29	0	0	0	5.2569	0.981338812	728.0778847	0.032186269	0.127717857	0	0	1	3075.42961	3.07542961	0	0.981338812	0.981338812	0.981338812	0.981338812	1	1	0	0	0	0
298	823011	0	42.86114107	-73.04114904	23.33106278	25.43501974	16.85376673	16.25376506	16.00996977	18	8	2	34	1	34	1	30	0	0	0	1.4085	0.980830671	712.3499411	0.025559105	0.122683706	0	0	0	1184.831828	1.184831828	0	0.980830671	0.980830671	0.980830671	0.980830671	0	0	0	0	0	0
299	823012	0	42.8358518	-72.91043457	24.15626019	26.08808135	17.75668748	17.13733256	16.84222346	28	11	4	34	1	34	1	34	1	0	0	10.1106	0.974897632	624.0763216	0.020028485	0.012907246	0	0	0	3572.740176	3.572740176	0	0.974897632	0.974897632	0.974897632	0.974897632	0	0	0	0	0	0
300	823013	1	42.82899246	-72.89141581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428.2884	0.890204591	670.7443462	0.031270751	0.054009868	0.644159403	0.036467483	2	1904.391324	1.904391324	0	0.890204591	0.9	0.890204591	0.890204591	2	0	2	0	0	0
301	823038	0	42.81533863	-72.86224584	21.90792345	23.5640849	18.79795348	18.19738219	17.89700223	50	14	3	34	1	33	0	16	0	0	0	1.0593	0.951571793	569.3259122	0	0	0.302463891	0.045879354	1	1391.595598	1.391595598	0	0.951571793	0.951571793	0.951571793	0.951571793	1	1	0	0	0	0
302	823045	0	42.80967778	-72.78445506	20.49532509	22.05398993	17.87319749	17.25413629	16.9562202	32	4	1	34	1	26	0	1	0	0	0	1.9386	0.930362117	500.455468	0	0.025998143	0.078922934	0.016248839	0	2234.749888	2.234749888	1	0.930362117	0.930362117	0.930362117	0.930362117	0	0	0	1	1	0
303	823046	0	42.80599807	-72.76576691	20.81341608	22.3509623	18.06444975	17.45118944	17.16059974	34	4	1	34	1	28	0	3	0	0	0	6.21	0.929275362	486.6037939	0.001884058	0.017681159	0.232173913	0.03884058	1	1005.181331	1.005181331	0	0.929275362	0.929275362	0.929275362	0.929275362	1	1	0	0	0	0
304	823100	0	42.79294908	-72.73279614	20.64518611	22.17102496	18.16324821	17.5427264	17.2432837	38	5	1	34	1	25	0	1	0	0	0	1.2456	0.971820809	495.7096734	0.011560694	0.086705202	0.038294798	0.011560694	0	1758.795868	1.758795868	0	0.971820809	0.971820809	0.971820809	0.971820809	0	0	0	0	0	0
305	823109	0	42.79187386	-72.7224602	20.88772208	22.86111912	17.93592652	17.32509688	17.03313824	33	4	1	34	1	29	0	5	0	0	0	1.4481	0.957737725	506.0970825	0.025481666	0.050341827	0.022374145	0.009944065	0	2552.992156	2.552992156	0	0.957737725	0.957737725	0.957737725	0.957737725	0	0	0	0	0	0
306	823117	1	42.8270042	-72.90382925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438.4575	0.892038795	669.6393508	0.031140761	0.053054857	0.62921948	0.035621697	0	435.9094366	0.435909437	0	0.892038795	0.9	0.892038795	0.892038795	0	0	0	0	0	0
307	823134	0	42.81356907	-72.82584315	19.88508519	21.76402355	17.35671617	16.7515416	16.45540622	21	2	0	33	0	16	0	0	0	0	0	4.5117	0.86834231	539.5419217	0.002792739	0.029323758	0.435467784	0.042689009	2	2065.804274	2.065804274	3	0.86834231	0.9	0.86834231	0.86834231	2	2	0	3	3	0
308	823135	0	42.81547178	-72.81737096	20.02389169	21.72779933	17.5074788	16.8918372	16.5923214	21	4	0	33	0	18	0	0	0	0	0	0.8874	0.777890467	490.3949209	0.076064909	0.006085193	0.438133874	0.042596349	0	1734.933477	1.734933477	2	0.777890467	0.9	0.8	0.777890467	0	0	0	2	2	0
309	823148	0	42.78180956	-72.71855822	28.50104571	30.15374635	25.96444865	25.31721556	25.00780415	161	133	106	34	1	34	1	34	1	0	0	0.8793	0.963152508	523.2822001	0.016376663	0.01432958	0.117707267	0.022517912	0	1290.242116	1.290242116	1	0.963152508	0.963152508	0.963152508	0.963152508	0	0	0	1	1	0
310	823169	0	42.8161588	-72.87602005	20.66533153	22.5635508	18.06617808	17.45604251	17.16033813	34	5	1	34	1	25	0	3	0	0	0	2.214	0.895121951	548.6808352	0	0.021544715	0.271544715	0.043495935	0	3511.548643	3.511548643	2	0.895121951	0.9	0.895121951	0.895121951	0	0	0	2	2	0
311	823177	0	42.84888793	-73.03781011	21.41684707	23.25341027	18.40671127	17.80234955	17.51728493	41	9	2	34	1	31	0	6	0	0	0	7.236	0.982338308	719.6221156	0.030472637	0.116666667	0	0	0	802.3144978	0.802314498	0	0.982338308	0.982338308	0.982338308	0.982338308	0	0	0	0	0	0
312	823199	0	42.82458043	-72.92297357	21.88426885	23.8805604	17.73550935	17.09948594	16.82325364	28	5	1	34	1	33	0	15	0	0	0	3.2796	0.895993414	614.0018321	0.085894621	0.002469813	0	0	0	2418.910038	2.418910038	1	0.895993414	0.9	0.895993414	0.895993414	0	0	0	1	1	0
313	823200	0	42.80571813	-72.819821	22.5414125	24.47240997	18.32961569	17.71066149	17.40644118	40	10	2	34	1	34	1	25	0	0	0	5.6457	0.83341304	528.5583781	0.014187789	0.028375578	0.584090547	0.048939901	0	356.1935389	0.356193539	1	0.83341304	0.9	0.83341304	0.83341304	0	0	0	1	1	0
314	823201	0	42.81038615	-72.80838382	22.3859157	24.14823647	18.13219937	17.50345187	17.21028357	36	7	1	34	1	33	0	25	0	0	0	7.2918	0.828807702	540.6653577	0.017649963	0.077388299	0.394593927	0.03381881	0	1908.356253	1.908356253	3	0.828807702	0.9	0.828807702	0.828807702	0	0	0	3	3	0
315	823243	0	42.84630225	-73.03073518	23.66691433	25.4852901	19.90854141	19.286223	19.00233571	72	30	6	34	1	34	1	34	1	0	0	14.3991	0.976936059	718.9352013	0.020938809	0.117882368	0	0	1	802.3211199	0.80232112	1	0.976936059	0.976936059	0.976936059	0.976936059	1	1	0	1	1	0
316	823244	0	42.80000345	-72.75701467	24.57871846	26.23325985	20.86842963	20.2718045	19.96263481	89	52	16	34	1	34	1	34	1	0	0	1.4931	0.919831224	443.824571	0.002411091	0.047016275	0.210367691	0.033152502	0	2648.400268	2.648400268	3	0.919831224	0.919831224	0.919831224	0.919831224	0	0	0	3	3	0
317	823245	0	42.79416947	-72.75030459	21.61362401	23.01923427	18.64568115	18.03157978	17.72943471	48	9	2	34	1	33	0	11	0	0	0	4.1886	0.944563816	484.7114723	0.005586592	0.045552213	0.181564246	0.026428878	0	3015.191879	3.015191879	3	0.944563816	0.944563816	0.944563816	0.944563816	0	0	0	3	3	0
318	823246	0	42.78476993	-72.73388233	21.39753642	22.61503259	18.45188874	17.83837217	17.53530935	44	7	2	34	1	32	0	10	0	0	0	1.2276	0.913489736	517.65038	0.002199413	0.058651026	0.288123167	0.029325513	0	2081.856105	2.081856105	1	0.913489736	0.913489736	0.913489736	0.913489736	0	0	0	1	1	0
319	823256	0	42.79878894	-72.77572626	21.01288484	23.12010122	17.80750946	17.18904792	16.8861512	30	4	1	34	1	30	0	6	0	0	0	9.324	0.916312741	484.3018612	0.001351351	0.017664093	0.296814672	0.038899614	0	1482.691167	1.482691167	0	0.916312741	0.916312741	0.916312741	0.916312741	0	0	0	0	0	0
320	823257	0	42.79296765	-72.76627709	21.06864954	22.94116795	17.87414485	17.27762277	16.96568141	30	5	1	34	1	28	0	5	0	0	0	5.6889	0.937826293	473.8322819	0.004746084	0.046353425	0.192532827	0.028476507	2	92.80786777	0.092807868	1	0.937826293	0.937826293	0.937826293	0.937826293	2	2	0	1	1	0
321	823274	0	42.83939518	-72.97863682	21.16078075	22.57214803	18.06295279	17.45059464	17.16587711	34	5	2	34	1	31	0	6	0	0	0	0.8892	1	709.4614792	0	0	0	0	0	783.6486778	0.783648678	0	1	1	1	1	0	0	0	0	0	0
322	823291	0	42.83774182	-72.97215983	21.00822809	23.10976452	17.48991705	16.88559929	16.59984704	24	5	2	34	1	30	0	6	0	0	0	1.6236	0.996674058	745.3278727	0	0.008314856	0	0	0	2578.0122	2.5780122	0	0.996674058	0.996674058	0.996674058	0.996674058	0	0	0	0	0	0
323	823296	0	42.841116	-73.02698496	20.2452399	22.08694155	17.49785399	16.85919944	16.59760215	22	3	1	34	1	25	0	1	0	0	0	20.826	0.946456353	724.7686448	0.02545376	0.092826275	0	0	0	743.1994822	0.743199482	0	0.946456353	0.946456353	0.946456353	0.946456353	0	0	0	0	0	0
324	823315	0	42.83683244	-73.02123485	19.50933017	21.82837662	16.67762696	16.06968198	15.78914255	10	2	0	32	0	11	0	0	0	0	0	23.2434	0.942577248	720.5276591	0.023813211	0.091032293	0	0	6	716.1604826	0.716160483	1	0.942577248	0.942577248	0.942577248	0.942577248	6	0	6	1	0	1
325	823316	0	42.84579165	-73.01184549	19.36834553	21.15900112	16.56841284	15.94271345	15.67026735	9	2	0	31	0	10	0	0	0	0	0	10.467	0.983061049	689.2861833	0.00988822	0.113929493	0.0072227	0.004127257	1	2291.79594	2.29179594	0	0.983061049	0.983061049	0.983061049	0.983061049	1	1	0	0	0	0
326	823324	0	42.83540943	-72.9610002	21.80902292	24.23504573	18.62620515	17.95932063	17.70900699	46	12	5	34	1	33	0	11	0	0	0	1.7847	1	713.6446993	0	0.032778618	0	0	0	1311.617915	1.311617915	0	1	1	1	1	0	0	0	0	0	0
327	823325	0	42.82654775	-72.95412718	21.70128532	24.1874814	18.57403518	17.9186137	17.65261689	44	11	2	34	1	33	0	12	0	0	0	1.6389	1	728.9863007	0.000549149	0.031850632	0	0	0	1221.47719	1.22147719	0	1	1	1	1	0	0	0	0	0	0
328	823326	0	42.78733137	-72.69732047	21.66781582	23.32744236	18.80509642	18.20836239	17.89096946	52	11	3	34	1	33	0	11	0	0	0	6.8166	0.96435173	443.0493285	0.017428043	0.025745973	0.062054397	0.01254291	0	6357.725351	6.357725351	3	0.96435173	0.96435173	0.96435173	0.96435173	0	0	0	3	3	0
329	823353	1	42.82312825	-72.89736134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.6119	0.891098048	668.8355408	0.032552446	0.052575179	0.623313562	0.035287348	0	983.5436232	0.983543623	0	0.891098048	0.9	0.891098048	0.891098048	0	0	0	0	0	0
330	823354	0	42.81918765	-72.89625277	19.67238422	21.08902414	17.03716324	16.41705256	16.129892	14	2	0	33	0	12	0	0	0	0	0	3.7026	0.890617404	533.5650562	0.032085561	0.016042781	0.183762761	0.033300924	0	1382.250139	1.382250139	0	0.890617404	0.9	0.890617404	0.890617404	0	0	0	0	0	0
331	823372	0	42.84773369	-73.06414149	20.88560962	22.7013857	17.84100995	17.21566634	16.9507808	29	5	1	34	1	28	0	5	0	0	0	5.9805	0.9668924	729.2643084	0.012641084	0.125357412	0	0	0	3545.950567	3.545950567	1	0.9668924	0.9668924	0.9668924	0.9668924	0	0	0	1	1	0
332	823399	0	42.8446197	-72.99010675	20.4293429	22.05318508	17.29524501	16.68221956	16.39649111	18	2	1	34	1	24	0	1	0	0	0	6.8949	0.954705652	714.3262069	0.001174781	0.021146064	0.341339251	0.037331941	0	4001.249886	4.001249886	5	0.954705652	0.954705652	0.954705652	0.954705652	0	0	0	5	5	0
333	823400	0	42.8315509	-72.98421056	20.38920558	22.69059862	17.35709711	16.73747055	16.45773477	18	3	1	34	1	21	0	2	0	0	0	2.7351	0.978940441	720.0493605	0	0.008884501	0.037183284	0.004606779	0	676.5385525	0.676538552	2	0.978940441	0.978940441	0.978940441	0.978940441	0	0	0	2	2	0
334	823401	0	42.77542825	-72.6997484	21.1715548	22.85062945	18.09997077	17.48584399	17.18357144	34	5	1	34	1	31	0	5	0	0	0	2.7135	0.96119403	444.4555874	0.001658375	0.019900498	0.076616915	0.015588723	3	4649.946267	4.649946267	2	0.96119403	0.96119403	0.96119403	0.96119403	3	3	0	2	2	0
335	823444	0	42.8083893	-72.83937924	20.32537721	21.95651469	17.62770284	17.02141451	16.72182214	23	3	0	34	1	23	0	0	0	0	0	4.7448	0.84806525	525.2967937	0.00853566	0.044575114	1.413505311	0.067526555	0	3397.390523	3.397390523	9	0.84806525	0.9	0.84806525	0.84806525	0	0	0	9	9	0
336	823445	0	42.79977897	-72.8135296	20.44015237	21.99510212	17.7356915	17.12224779	16.82235863	26	3	0	34	1	26	0	0	0	0	0	14.0103	0.829254192	531.6903006	0.020106636	0.055694739	0.574805679	0.041690756	1	1142.811696	1.142811696	1	0.829254192	0.9	0.829254192	0.829254192	1	1	0	1	1	0
337	823472	0	42.7841569	-72.66883046	25.10165819	27.37728948	20.21601886	19.59626168	19.29902066	78	36	11	34	1	34	1	34	1	0	0	64.1421	0.912921467	463.2642973	0.005472225	0.014971446	0.345437708	0.034671456	1	6641.393515	6.641393515	3	0.912921467	0.912921467	0.912921467	0.912921467	1	0	1	3	0	3
338	823473	0	42.77734567	-72.65806613	25.18305003	27.44037324	20.06734906	19.50642179	19.16482195	72	36	12	34	1	34	1	34	1	0	0	1.9521	0.905947441	317.964695	0	0.000922084	0.089442139	0.022591056	0	2993.359155	2.993359155	2	0.905947441	0.905947441	0.905947441	0.905947441	0	0	0	2	2	0
339	823496	0	42.82997402	-72.99244647	20.54341058	22.01936045	17.85119632	17.24525721	16.97088935	29	4	1	34	1	26	0	1	0	0	0	9.9045	0.956656065	711.8405178	0.002180827	0.02135393	0.29650159	0.029622899	40	528.7896916	0.528789692	0	0.956656065	0.956656065	0.956656065	0.956656065	40	40	0	0	0	0
340	823511	0	42.82416224	-72.99615603	20.8243811	22.7366675	17.57367236	16.97320981	16.68014654	24	4	2	34	1	28	0	2	0	0	0	39.4281	0.945445	699.7438741	0.017325207	0.089524983	0.066835582	0.009472939	10	608.6511304	0.60865113	0	0.945445	0.945445	0.945445	0.945445	10	0	10	0	0	0
341	823524	0	42.83179916	-73.01478072	21.7814205	23.55965623	18.66990117	18.06306779	17.77591075	48	12	3	34	1	32	0	14	0	0	0	34.4169	0.951936403	708.9799768	0.019089459	0.096179493	0.003530242	0.001856646	0	1142.7602	1.1427602	1	0.951936403	0.951936403	0.951936403	0.951936403	0	0	0	1	0	1
342	823525	0	42.83485863	-73.00341255	20.00941492	21.79953918	17.45359119	16.82005291	16.5463524	20	3	0	34	1	19	0	0	0	0	0	1.3257	0.976917855	616.3381278	0	0.053632043	0.33808554	0.014256619	0	554.1616979	0.554161698	1	0.976917855	0.976917855	0.976917855	0.976917855	0	0	0	1	1	0
343	823528	0	42.79588458	-72.82054214	21.64254125	23.19621551	18.57279143	17.97574674	17.66940922	45	9	2	34	1	34	1	10	0	0	0	19.0296	0.832009081	528.9801988	0.016978812	0.052118804	0.839008702	0.049564888	0	312.7813246	0.312781325	0	0.832009081	0.9	0.832009081	0.832009081	0	0	0	0	0	0
344	823541	0	42.82336463	-72.99278259	20.14921466	21.78287532	17.57288845	16.96577945	16.67558889	22	4	0	34	1	18	0	0	0	0	0	49.7529	0.947576925	701.1743798	0.014163998	0.076463885	0.113492882	0.013458512	0	515.5999948	0.515599995	0	0.947576925	0.947576925	0.947576925	0.947576925	0	0	0	0	0	0
345	823551	0	42.82458167	-73.00488641	19.67917014	21.66253215	16.89649346	16.28884883	16.01297783	13	3	0	32	0	11	0	0	0	0	0	37.8522	0.94455276	703.4190816	0.018046507	0.090398973	0.04940796	0.008821152	0	1396.731777	1.396731777	2	0.94455276	0.94455276	0.94455276	0.94455276	0	0	0	2	0	2
346	823559	0	42.83669129	-73.0441962	20.05257446	22.09329944	16.50052401	15.89650815	15.61559452	10	1	1	33	0	21	0	1	0	0	0	5.8581	0.872791519	747.8823187	0.034567522	0.038101091	0	0	0	2200.581523	2.200581523	1	0.872791519	0.9	0.872791519	0.872791519	0	0	0	1	1	0
347	823581	0	42.83037178	-73.03711615	20.73451304	22.80584609	18.10664514	17.48087158	17.20452795	34	4	1	34	1	28	0	3	0	0	0	1.9638	0.895508708	696.0647276	0.008707608	0.093033914	0	0	16	1992.810887	1.992810887	1	0.895508708	0.9	0.895508708	0.895508708	16	16	0	1	1	0
348	823634	0	42.79772573	-72.84177287	19.96490124	21.78588187	17.41981155	16.80052287	16.50149148	20	3	0	33	0	18	0	0	0	0	0	1.62	0.891111111	543.5575642	0	0.024444444	0.523333333	0.029444444	0	1356.140784	1.356140784	1	0.891111111	0.9	0.891111111	0.891111111	0	0	0	1	1	0
349	823635	0	42.79284733	-72.82779487	20.89490115	22.75344514	18.2018466	17.59670152	17.29704805	38	5	1	34	1	30	0	5	0	0	0	4.3488	0.775041391	544.7871383	0.000413907	0.018832781	1.241307947	0.070778146	0	1077.475166	1.077475166	2	0.775041391	0.9	0.8	0.775041391	0	0	0	2	2	0
350	823642	0	42.81361163	-72.91976994	20.06933645	21.79040027	17.37956693	16.76838908	16.47398831	20	2	0	34	1	18	0	0	0	0	0	1.3257	0.915139172	587.6041046	0.067209776	0	0.011541073	0.003394433	0	1041.145026	1.041145026	1	0.915139172	0.915139172	0.915139172	0.915139172	0	0	0	1	1	0
351	823643	1	42.81450828	-72.9046377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448.2117	0.88975589	666.9466833	0.03421999	0.052054866	0.617044133	0.035121573	2	1740.265008	1.740265008	0	0.88975589	0.9	0.88975589	0.88975589	2	0	2	0	0	0
352	823658	0	42.83419325	-73.06403347	20.00908339	22.25040041	16.78287607	16.18467414	15.90238077	11	2	1	33	0	12	0	1	0	0	0	1.953	0.933179724	761.2575712	0.016589862	0.044239631	0	0	1	1268.895043	1.268895043	0	0.933179724	0.933179724	0.933179724	0.933179724	1	1	0	0	0	0
353	823672	0	42.82523076	-73.02407305	20.57821925	22.68338562	17.10884436	16.49457911	16.21814092	18	2	2	34	1	27	0	1	0	0	0	2.0016	0.887140288	685.598698	0.012140288	0.027877698	0.124100719	0.044964029	1	1992.013443	1.992013443	1	0.887140288	0.9	0.887140288	0.887140288	1	1	0	1	1	0
354	823705	0	42.82208661	-72.98035059	19.85217767	21.84759407	16.93737261	16.32582514	16.03957891	14	2	0	33	0	16	0	0	0	0	0	53.0991	0.948083866	697.7471187	0.0136104	0.078204715	0.164426516	0.014712114	0	2016.200186	2.016200186	0	0.948083866	0.948083866	0.948083866	0.948083866	0	0	0	0	0	0
355	823706	0	42.82164024	-72.96862472	19.59240531	20.91752304	16.61995022	16.00931659	15.72029647	10	2	0	32	0	10	0	0	0	0	0	4.707	0.998661568	697.2049647	0.000191205	0.023518164	0.029063098	0.001338432	0	1566.707624	1.566707624	1	0.998661568	0.998661568	0.998661568	0.998661568	0	0	0	1	1	0
356	823721	0	42.76361957	-72.65748474	22.73894513	24.4420431	19.27598027	18.68840865	18.37090788	60	21	2	34	1	34	1	28	0	0	0	67.2138	0.913004472	456.1920587	0.005222142	0.014314025	0.336439838	0.034211724	25	1845.620636	1.845620636	0	0.913004472	0.913004472	0.913004472	0.913004472	25	0	25	0	0	0
357	823727	0	42.76588536	-72.67467117	22.64705719	24.09342353	20.07570427	19.47645734	19.167464	75	34	5	34	1	34	1	25	0	0	0	12.0267	0.960637581	413.5882044	0.010327022	0.019082541	0.113148245	0.019980543	0	3481.190465	3.481190465	7	0.960637581	0.960637581	0.960637581	0.960637581	0	0	0	7	7	0
358	823742	0	42.78886664	-72.81816802	20.41815952	22.06824749	17.82313408	17.21060563	16.90798227	30	4	1	34	1	25	0	1	0	0	0	24.8589	0.821295391	527.5382887	0.01310597	0.043662431	0.958328808	0.055863292	0	1569.983172	1.569983172	2	0.821295391	0.9	0.821295391	0.821295391	0	0	0	2	0	2
359	823747	0	42.78798599	-72.84248526	20.17806414	22.22267847	17.27454183	16.68403454	16.38074727	18	2	1	34	1	18	0	1	0	0	0	2.3175	0.719223301	556.7344102	0.000776699	0.018252427	1.193398058	0.085436893	0	2188.091432	2.188091432	5	0.719223301	0.9	0.8	0.719223301	0	0	0	5	5	0
360	823779	0	42.78164628	-72.74779097	21.34282792	22.88963732	18.35530906	17.74820635	17.43464612	42	6	1	34	1	30	0	9	0	0	0	2.1006	0.905741217	474.7695784	0.011139674	0.040702656	0.296486718	0.063410454	0	4410.720685	4.410720685	4	0.905741217	0.905741217	0.905741217	0.905741217	0	0	0	4	4	0
361	823780	0	42.77248996	-72.74513775	23.53305826	25.17382718	19.93100309	19.29258678	18.99874557	72	35	8	34	1	34	1	32	0	0	0	0.9054	0.864811133	479.6016872	0	0.011928429	1.073558648	0.07554672	0	2376.33906	2.37633906	4	0.864811133	0.9	0.864811133	0.864811133	0	0	0	4	4	0
362	823789	0	42.81299174	-72.99326847	19.84457011	21.33418868	17.02597539	16.41737883	16.13193176	15	1	0	33	0	17	0	0	0	0	0	1.6911	0.996274614	700.4997883	0	0.086216072	0	0	2	1909.765651	1.909765651	1	0.996274614	0.996274614	0.996274614	0.996274614	2	2	0	1	1	0
363	823809	0	42.76796739	-72.70209255	21.25966759	22.90026664	18.16728825	17.57152644	17.25478839	37	7	1	34	1	30	0	9	0	0	0	1.9215	0.977985948	459.8189255	0	0.015456674	0.105854801	0.018735363	0	2794.900401	2.794900401	1	0.977985948	0.977985948	0.977985948	0.977985948	0	0	0	1	1	0
